texto,nota,id,data,sentimento,tiposentimento,domain_id
"A tomada elétrica destacase pela facilidade de configuração e excelente custobenefício, sendo muito eficiente e flexível no uso diário. A conectividade é elogiada por ser superior a outras marcas, mantendose estável mesmo após quedas de internet. Além disso, o suporte oferecido pela loja é considerado um ponto positivo, garantindo que o produto cumpra o que promete.",5,MLB23546136,2025-11-20T00:00:00,0.9729,Positivo,MLB-ELECTRICAL_OUTLETS
"Muito bom produto, com ele tenho controlado o consumo de energia de alguns equipamentos. Monitora a tensão, a potência, a corrente e fornece um gráfico mensal do consumo diário. Um pouco caro, pela nota foram quase 50% de imposto para ajudar nas lagostas e vinhos do estado. Procuro por contatos de fornecedores de diversos produtos que não me cobrem $$ de lagosta e vinhos premiados.",4,MLB23546136,2020-06-28T00:00:00,0.4901,Positivo,MLB-ELECTRICAL_OUTLETS
Ok.,5,MLB33324902,2025-10-09T00:00:00,0.2263,Positivo,MLB-ELECTRICAL_OUTLETS
Muito homm.,5,MLB33324902,2025-10-09T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Otimo produto.,5,MLB33324902,2025-10-13T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Otimo.,5,MLB33324902,2025-10-22T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto.,5,MLB33324902,2025-10-26T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Excelente.,5,MLB33324902,2025-11-15T00:00:00,0.6249,Positivo,MLB-ELECTRICAL_OUTLETS
Funciona muito bem.,5,MLB33324902,2025-11-22T00:00:00,0.2732,Positivo,MLB-ELECTRICAL_OUTLETS
Produto perfeito. Ótimo para programar horários (desligar/ligar) facilita muito no dia a dia.,5,MLB33324902,2025-11-22T00:00:00,0.4939,Positivo,MLB-ELECTRICAL_OUTLETS
Perfeito.,5,MLB33324902,2025-11-23T00:00:00,0.3182,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo!.,5,MLB33324902,2025-10-19T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"Muito boa, eu já tinha umas aqui gostei e comprei mais para colocar na luzes de natal ☺️.",5,MLB33324902,2025-11-08T00:00:00,0.6249,Positivo,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica destacase pelo ótimo custobenefício e pela integração perfeita com assistentes virtuais como a Alexa. É elogiada por facilitar a programação de horários, tornando o dia a dia mais prático. Além disso, a confiabilidade e a qualidade do produto são frequentemente mencionadas, com muitos usuários adquirindo múltiplas unidades.",5,MLB33324902,2025-11-20T00:00:00,0.7717,Positivo,MLB-ELECTRICAL_OUTLETS
"Coloquei na boia do meu compressor do meu poço artesiano, assim programei para na madrugada o mesmo não ligar, a tomada atendeu perfeitamente a função e já vou atualizar em outros locais, recomendo e muito fácil o modo de programação, satisfeito!.",5,MLB33324902,2024-08-19T00:00:00,0.7959,Positivo,MLB-ELECTRICAL_OUTLETS
Produto não funcionou. Mas foi reembolsado!.,1,MLB24517649,2024-03-15T00:00:00,-0.2244,Negativo,MLB-ELECTRICAL_OUTLETS
Perfeita!!! uma mão na roda!.,5,MLB24517649,2024-03-12T00:00:00,0.5526,Positivo,MLB-ELECTRICAL_OUTLETS
"Comprei 3, uma das tomadas veio fechada com fita, deve ser devolvida de outro cliente, porém , tudo funcionando perfeitamente até o momento.",5,MLB24517649,2024-04-06T00:00:00,0.6369,Positivo,MLB-ELECTRICAL_OUTLETS
Funcionou perfeitamente.,5,MLB24517649,2024-04-14T00:00:00,0.6369,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom! recomendo por ser fácil de configurar.,5,MLB24517649,2024-04-15T00:00:00,0.8172,Positivo,MLB-ELECTRICAL_OUTLETS
Excelente funcionamento.,5,MLB24517649,2024-05-17T00:00:00,0.7845,Positivo,MLB-ELECTRICAL_OUTLETS
Segunda vez que compro! excelente produto.,5,MLB24517649,2024-08-03T00:00:00,0.6588,Positivo,MLB-ELECTRICAL_OUTLETS
Essa tomada intelligente funciona muito bem e installação facíl. Já comprei outras mais baratas que não prestam!.,5,MLB24517649,2025-09-12T00:00:00,0.4753,Positivo,MLB-ELECTRICAL_OUTLETS
Muito fácil de conectar no aplicativo e de conectar na alexa. Muito autoexplicativo. Já tinha alguns produtos smart da elgin e optei pela tomada da marca pra facilitar e não me arrependi. Gostei muito.,5,MLB24517649,2025-10-16T00:00:00,0.5423,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto recomendo.,5,MLB24517649,2025-10-18T00:00:00,0.6124,Positivo,MLB-ELECTRICAL_OUTLETS
Prático para o uso individual a que se propõe. Fácil de instalar.,5,MLB24517649,2025-10-26T00:00:00,0.3182,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo.,5,MLB24517649,2025-10-24T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
"A tomada inteligente destacase pela facilidade de conexão com aplicativos e assistentes virtuais como Alexa. A instalação é simples e o funcionamento é considerado eficiente. Além disso, o produto é descrito como autoexplicativo, facilitando o uso.",5,MLB24517649,2025-11-20T00:00:00,0.8689,Positivo,MLB-ELECTRICAL_OUTLETS
Muito fácil de conectar. A alexa reconhece o dispositivo automaticamente.,5,MLB24517649,2023-12-29T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
"O produto parece bom para colocar na cabeceira da cama, recarregar o celular e ir dormir. E se esquecer o celular, desligar remotamente através de outro dispositivo!.",1,MLB22266345,2024-11-12T00:00:00,0.3595,Positivo,MLB-ELECTRICAL_OUTLETS
Vale muito a pena!!.,5,MLB22266345,2023-12-06T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"Sem arrependimento, muito bom esse produto.",5,MLB41773299,2025-10-30T00:00:00,0.0516,Positivo,MLB-ELECTRICAL_OUTLETS
Otimo.,5,MLB23066125,2024-01-26T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Recomendo.,5,MLB23066125,2024-03-02T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Sensacional. Funcionou muito bem para minha aplicação.,5,MLB23066125,2024-06-02T00:00:00,0.0516,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom.,5,MLB23066125,2024-06-17T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom.,5,MLB23066125,2024-11-26T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
"Eu achei um pouco complicado pra configurar, mas é bom. Recomendo.",4,MLB23066125,2024-12-05T00:00:00,0.7684,Positivo,MLB-ELECTRICAL_OUTLETS
Funciona muito bem. Atendeu minha necessidade.,5,MLB23066125,2025-01-03T00:00:00,0.2732,Positivo,MLB-ELECTRICAL_OUTLETS
Lig e desligo ventilado. Tbm a lu dae fora.,5,MLB23066125,2024-04-28T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica é elogiada por seu bom funcionamento e facilidade de configuração, sendo uma alternativa econômica aos modelos mais caros. Apesar de algumas dificuldades iniciais na conexão, uma vez configurada, opera de forma eficiente e é uma boa substituição para timers tradicionais.",5,MLB23066125,2025-11-20T00:00:00,0.8957,Positivo,MLB-ELECTRICAL_OUTLETS
O produto é muito bom pude controlar ele a distância numa via que fiz. Junto com a câmera pude ter total acesso simulando que tinha gente em casa ligando e desligando a tv.,5,MLB23066125,2024-01-15T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Difícil instalar. Mas cumpre o que promete.,4,MLB42478187,2025-11-20T00:00:00,0.6059,Positivo,MLB-ELECTRICAL_OUTLETS
Conexão fácil.,5,MLB42478187,2025-11-25T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Construção perfeita não estalei ainda acabou de chegar.,5,MLB42478187,2024-08-10T00:00:00,0.0516,Positivo,MLB-ELECTRICAL_OUTLETS
"Fácil instalação, funciona como prometido.",5,MLB42478187,2025-08-21T00:00:00,0.6597,Positivo,MLB-ELECTRICAL_OUTLETS
Automatizei um ventilador simples.,5,MLB42478187,2025-10-04T00:00:00,0.3182,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom o produtor.,5,MLB42478187,2025-10-09T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Produto ótimo funcionando perfeitamente!.,5,MLB42478187,2025-10-09T00:00:00,0.4199,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto.,5,MLB42478187,2025-10-21T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Parece que atendeu bem a expectativa.,5,MLB42478187,2025-10-22T00:00:00,0.2732,Positivo,MLB-ELECTRICAL_OUTLETS
Bonito porém não são de vidro mas engana bem.,4,MLB42478187,2024-12-07T00:00:00,-0.3291,Negativo,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica é elogiada pela sua qualidade e facilidade de configuração, destacandose como um produto que atende bem às necessidades dos usuários. A instalação é considerada simples e a conexão via WiFi funciona de forma eficiente. Além disso, a construção do produto é vista como robusta e de boa qualidade.",5,MLB42478187,2025-11-20T00:00:00,0.8519,Positivo,MLB-ELECTRICAL_OUTLETS
"O encaixe da tomada infelizmente deixa a desejar, na caixa tradicional de tomadas já utilizadas.",4,MLB42478187,2024-04-03T00:00:00,-0.4404,Negativo,MLB-ELECTRICAL_OUTLETS
"Produto de qualidade, funcionando, aplicativo compatível com alexa, integrou perfeitamente. Detalhe: não ligue qualquer equipamento na tomada inteligente antes de configurar com os aplicativos.",5,MLB22652937,2025-10-19T00:00:00,0.6369,Positivo,MLB-ELECTRICAL_OUTLETS
Bom.,5,MLB22652937,2025-10-24T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom produto.,5,MLB22652937,2025-10-31T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
"Melhor compra do ano, qualidade weg.",5,MLB22652937,2025-11-08T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Perfeito! agora o purificador barulhento tem hora pra ligar e desligar sozinho. Não atrapalha mais dormir. 🥲.,5,MLB22652937,2025-11-09T00:00:00,-0.4389,Negativo,MLB-ELECTRICAL_OUTLETS
Top.,5,MLB22652937,2025-11-23T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"Muito fácil de instar e usar. O app tem várias funções muito interessantes como, controle de horário, timer (temporizador), agendamento para ligar e desligar , medidor de consumo. Excelente.",5,MLB22652937,2025-04-07T00:00:00,0.7506,Positivo,MLB-ELECTRICAL_OUTLETS
Operando o repelente conectado na alexa.,5,MLB22652937,2025-08-11T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Muito bom.,5,MLB22652937,2025-10-24T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
"Top, legal que muda de cor o led conforme o uso, tenho outras q ficam uma cor só.",5,MLB22652937,2025-11-01T00:00:00,0.128,Positivo,MLB-ELECTRICAL_OUTLETS
"O produto é elogiado pela facilidade de instalação e configuração, além de ser considerado muito bom pela marca. As funcionalidades do aplicativo, como controle de horário, timer e medidor de consumo, são destacadas como pontos positivos. Além disso, é recomendado para quem não necessita de muitas automações, atendendo bem às necessidades básicas.",5,MLB22652937,2025-11-20T00:00:00,0.9001,Positivo,MLB-ELECTRICAL_OUTLETS
"Bom atende bem as necessidades, principalmente agendar pra ligar e desligar.",4,MLB22652937,2024-07-12T00:00:00,0.5994,Positivo,MLB-ELECTRICAL_OUTLETS
Fácil de usar.,5,MLB23802064,2024-01-22T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom.,5,MLB23802064,2024-06-07T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Produto muito bom.,5,MLB23802064,2024-07-26T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Sonoff dispensa comentários.,5,MLB23802064,2024-09-08T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
É muito pratico.,5,MLB23802064,2025-08-10T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Perfeito recomendo.,5,MLB24155440,2023-07-13T00:00:00,0.5859,Positivo,MLB-ELECTRICAL_OUTLETS
"Funciona perfeitamente, atendeu minha expectativa, fácil uso.",5,MLB24155440,2023-08-20T00:00:00,0.7964,Positivo,MLB-ELECTRICAL_OUTLETS
"Perfeito, extremamente funcional. Sem problemas apresentados.",5,MLB24155440,2023-08-29T00:00:00,-0.2415,Negativo,MLB-ELECTRICAL_OUTLETS
Perfeito.,5,MLB24155440,2023-09-02T00:00:00,0.3182,Positivo,MLB-ELECTRICAL_OUTLETS
Fácil de instalar e usar.,5,MLB24155440,2023-11-27T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Único problema é a luz forte do botão. Fora isso perfeito.,5,MLB24155440,2024-01-11T00:00:00,-0.2263,Negativo,MLB-ELECTRICAL_OUTLETS
Muitp bom.,5,MLB24155440,2024-07-29T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
"Produto excelente, agora não preciso mais me preo6em acender e apagar minhas luzes natalinas.",5,MLB24155440,2024-12-22T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Melhor tomada inteligente nessa faixa de preço.,5,MLB24155440,2024-12-22T00:00:00,0.6808,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto.,5,MLB24155440,2024-12-28T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Conectei essa tomada com um transformador 7000va para não ficar ligado gastando energia e um split 18000. Recomendo.,5,MLB24155440,2025-03-01T00:00:00,0.2263,Positivo,MLB-ELECTRICAL_OUTLETS
Produto tão bom quanto anunciado.,5,MLB24155440,2025-03-17T00:00:00,0.4754,Positivo,MLB-ELECTRICAL_OUTLETS
Show.,5,MLB24155440,2025-10-06T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica é elogiada por sua capacidade de automatizar diversos aparelhos, sendo considerada a melhor em sua faixa de preço. Destacase pela inteligência e funcionalidade, facilitando o dia a dia dos usuários. Além disso, o produto cumpre o que é anunciado, sem apresentar atrasos significativos no funcionamento.",5,MLB24155440,2025-11-20T00:00:00,0.8074,Positivo,MLB-ELECTRICAL_OUTLETS
Melhor custo benefício.,5,MLB27794004,2025-10-10T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
"Excelente produto, atende a minha necessidade que controlar o consumo de energia.",5,MLB27794004,2025-10-22T00:00:00,0.743,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo e rápido.,5,MLB27794004,2025-10-24T00:00:00,0.5106,Positivo,MLB-ELECTRICAL_OUTLETS
Produto excelente! tudo conforme anunciado! recomendo!.,5,MLB27794004,2025-11-28T00:00:00,0.7163,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom o produto e intuitivo. Fácil de instalar.,5,MLB27794004,2025-11-16T00:00:00,0.6908,Positivo,MLB-ELECTRICAL_OUTLETS
"O produto é elogiado por sua funcionalidade intuitiva e capacidade de controlar o consumo de energia de forma eficiente. Destacase também pela facilidade de monitoramento e controle remoto, sendo ideal para dispositivos como videogames e ventiladores. Além disso, é considerado um excelente custobenefício, especialmente para locais de difícil acesso.",5,MLB27794004,2025-11-20T00:00:00,0.9393,Positivo,MLB-ELECTRICAL_OUTLETS
"Excelente. Conecta perfeitamente. Senhores. Atenção. Há uma opção no app de gravar o último estado em caso de desligamento e queda de energia. Assim, se a tomada estiver ligada e houver uma interrupção na energia, ela retornará ligada quando a energia voltar. Atenção a isso para depois não avaliar o produto por mal funcionamento.",5,MLB27794004,2024-01-13T00:00:00,0.6124,Positivo,MLB-ELECTRICAL_OUTLETS
Estou muito satisfeito com produto vai mim ajudar bastante estou usando pra liga uma bomba no meu jardim do sítio posso fazer isso agora a distância sem precisar ir na casa alguns dias da semana.,5,MLB22511210,2025-10-02T00:00:00,-0.1027,Negativo,MLB-ELECTRICAL_OUTLETS
"Fácil configuração, muito bom.",5,MLB22511210,2025-10-07T00:00:00,0.6908,Positivo,MLB-ELECTRICAL_OUTLETS
"Não testei, mais já tive uma dessas.",5,MLB22511210,2025-10-08T00:00:00,-0.296,Negativo,MLB-ELECTRICAL_OUTLETS
Ótimo!.,5,MLB22511210,2025-10-11T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Perfeito.,5,MLB22511210,2025-10-19T00:00:00,0.3182,Positivo,MLB-ELECTRICAL_OUTLETS
Bom.,5,MLB22511210,2025-10-29T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Muito bom atende as perspectivas.,4,MLB22511210,2025-11-02T00:00:00,0.6124,Positivo,MLB-ELECTRICAL_OUTLETS
Super fácil de configurar.,5,MLB22511210,2025-11-04T00:00:00,0.7783,Positivo,MLB-ELECTRICAL_OUTLETS
Cumpre o q promete.,5,MLB22511210,2025-11-06T00:00:00,0.4767,Positivo,MLB-ELECTRICAL_OUTLETS
"Olha lá. Mais uma, já comprei várias! essa aqui com 20a funciona bem, mas se sua necessidade é de 10a vc precisa de outra. Cuidado com isso!.",5,MLB22511210,2025-11-13T00:00:00,0.7298,Positivo,MLB-ELECTRICAL_OUTLETS
Um ótimo produto já comprei outras vezes.,5,MLB22511210,2025-10-14T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
"O produto é elogiado pelo ótimo custobenefício e pela excelente qualidade, sendo eficaz no controle de consumo de energia. Além disso, é recomendado para integração com outros dispositivos e sistemas de gerenciamento residencial.",5,MLB22511210,2025-11-20T00:00:00,0.936,Positivo,MLB-ELECTRICAL_OUTLETS
"O produto cumpriu o que prometeu. Não posso dizer sobre a durabilidade, já que é novo. Funcionou perfeitamente, foi muito fácil instalar e usar o aplicativo também.",5,MLB22511210,2023-01-02T00:00:00,0.7096,Positivo,MLB-ELECTRICAL_OUTLETS
Gostei do produto. Faz de configurar e atende minha necessidade.,5,MLB22969705,2024-10-03T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Top.,5,MLB22969705,2024-11-08T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Muito bom.,5,MLB22969705,2025-10-14T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Lindo.,5,MLB41301691,2025-10-26T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Otimo produto.,5,MLB41301691,2025-11-11T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Show.,5,MLB41301691,2025-11-14T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
Otima para automação.,5,MLB41301691,2025-11-19T00:00:00,-0.1531,Negativo,MLB-ELECTRICAL_OUTLETS
"Produto muito bom, fácil instalação, atende bem o propósito, recomendo!.",5,MLB41301691,2025-11-25T00:00:00,0.7959,Positivo,MLB-ELECTRICAL_OUTLETS
Superou minhas espectativas.,5,MLB41301691,2025-11-25T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"Produto con um bom material, pesado e com parafusos robustos.",5,MLB41301691,2025-11-13T00:00:00,-0.25,Negativo,MLB-ELECTRICAL_OUTLETS
Produto muito bom e chego muito rapido.,5,MLB41301691,2024-11-03T00:00:00,0.5574,Positivo,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica destacase pelo design atraente e praticidade, além de um acabamento de qualidade. Funciona bem com WiFi e integrase facilmente com a Alexa, oferecendo uma configuração simples e resposta rápida.",5,MLB41301691,2025-11-20T00:00:00,0.4215,Positivo,MLB-ELECTRICAL_OUTLETS
Excelente produto.,5,MLB41301691,2025-05-31T00:00:00,0.6249,Positivo,MLB-ELECTRICAL_OUTLETS
Aparentemente muito boas de ótima qualidade ainda não instalei.,5,MLB27775752,2025-11-13T00:00:00,-0.296,Negativo,MLB-ELECTRICAL_OUTLETS
"Ótimo produto, apenas o usb c que é baixa amperage.",5,MLB27775752,2025-11-19T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
Boa qualidade e acabamento. Ficou bem bonito instalado.,5,MLB27775752,2025-11-23T00:00:00,0.802,Positivo,MLB-ELECTRICAL_OUTLETS
Boa qualidade e fácil instalação.,5,MLB27775752,2025-11-24T00:00:00,0.7003,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto recomendo.,5,MLB27775752,2025-10-10T00:00:00,0.6124,Positivo,MLB-ELECTRICAL_OUTLETS
"Muito bom, de boa qualidade!.",5,MLB27775752,2025-11-05T00:00:00,0.7177,Positivo,MLB-ELECTRICAL_OUTLETS
"Venho certinho e antes do dia. Produto parece bom nunca usei este tipo de tomada, custo benefício me parece muito bom.",5,MLB27775752,2025-11-30T00:00:00,0.6808,Positivo,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica é elogiada pela sua qualidade e resistência, além de ser fácil de instalar e eficiente. O design moderno e slim é apreciado, tornandoa uma escolha popular para modernizar ambientes. A funcionalidade 2 em 1, com portas USB que carregam rapidamente, é destacada como um benefício adicional.",5,MLB27775752,2025-11-20T00:00:00,0.9081,Positivo,MLB-ELECTRICAL_OUTLETS
Produto muito bem acabado e de acordo com seu valor.,5,MLB27775752,2025-10-12T00:00:00,0.7717,Positivo,MLB-ELECTRICAL_OUTLETS
Produto maravilhoso.,5,MLB44895662,2025-10-04T00:00:00,0.5719,Positivo,MLB-ELECTRICAL_OUTLETS
Boa qualidade.,5,MLB24141002,2025-10-16T00:00:00,0.4404,Positivo,MLB-ELECTRICAL_OUTLETS
Ok.,5,MLB24141002,2025-10-20T00:00:00,0.2263,Positivo,MLB-ELECTRICAL_OUTLETS
Maravilhosa.,5,MLB24141002,2025-10-26T00:00:00,0.5994,Positivo,MLB-ELECTRICAL_OUTLETS
Ótima produto parabéns.,5,MLB24141002,2025-10-27T00:00:00,0.5994,Positivo,MLB-ELECTRICAL_OUTLETS
Top o priduto.,5,MLB24141002,2025-10-31T00:00:00,0.0,Neutro,MLB-ELECTRICAL_OUTLETS
"Ótima qualidade, fácil de configurar e funciona muito bem.",5,MLB24141002,2025-11-22T00:00:00,0.6124,Positivo,MLB-ELECTRICAL_OUTLETS
Ótimo produto.,5,MLB24141002,2025-11-29T00:00:00,0.3612,Positivo,MLB-ELECTRICAL_OUTLETS
"A tomada elétrica destacase pela sua boa qualidade e facilidade de uso, sendo compatível com assistentes virtuais como Alexa e Google Home. A instalação do aplicativo é simples e permite controlar dispositivos remotamente, atendendo bem às necessidades de automação. Além disso, a maioria dos usuários considera o produto uma excelente compra, elogiando sua funcionalidade e desempenho.",5,MLB24141002,2025-11-20T00:00:00,0.9313,Positivo,MLB-ELECTRICAL_OUTLETS
