id,date_created,catalog_product_id,domain_id,name,main_features,quality_type,priority,type,keywords,description
MLB37704330,2024-06-13T15:53:08Z,MLB37704330,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato de ambiente programável digital Asua,[],COMPLETE,MEDIUM,PRODUCT,Termostato de ambiente programável digital Asua,
MLB32392708,2024-02-07T05:04:36Z,MLB32392708,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Google Nest Termostato inteligente Wifi,[],COMPLETE,MEDIUM,PRODUCT,Termostato Google Nest Termostato inteligente Wifi,
MLB59687181,2025-10-11T01:02:14Z,MLB59687181,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,"Google, T4000es, termostato Nest E, termostato inteligente",[],COMPLETE,MEDIUM,PRODUCT,"Google, T4000es, termostato Nest E, termostato inteligente",
MLB48535063,2025-04-16T08:06:47Z,MLB48535063,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato De Aprendizagem Google Nest - Termostato Intelige,[],COMPLETE,MEDIUM,PRODUCT,Termostato De Aprendizagem Google Nest - Termostato Intelige,
MLB27552956,2023-10-08T11:51:16Z,MLB27552956,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato De Voz Termostato Semanal Inteligente De Dígitos,[],COMPLETE,MEDIUM,PRODUCT,Termostato De Voz Termostato Semanal Inteligente De Dígitos,
MLB27826637,2023-10-21T00:51:24Z,MLB27826637,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Tuya Termostato Wifi inteligente 16a Ip20 com proteção,[],COMPLETE,MEDIUM,PRODUCT,Termostato Tuya Termostato Wifi inteligente 16a Ip20 com proteção,
MLB36143189,2024-04-24T00:24:30Z,MLB36143189,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato programável de 7 dias,[],COMPLETE,MEDIUM,PRODUCT,Termostato programável de 7 dias,
MLB27816336,2023-10-20T00:07:24Z,MLB27816336,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato inteligente Google Nest - Arena,[],COMPLETE,MEDIUM,PRODUCT,Termostato inteligente Google Nest - Arena,
MLB35241852,2024-04-01T17:32:56Z,MLB35241852,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Nest White de 3ª geração,[],COMPLETE,MEDIUM,PRODUCT,Termostato Nest White de 3ª geração,
MLB48212136,2025-04-13T19:39:30Z,MLB48212136,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Controlador Termostato Ar Condicionado Wifi Domótica,[],PRIMITIVE,MEDIUM,PRODUCT,Controlador Termostato Ar Condicionado Wifi Domótica,
MLB27108448,2023-09-17T21:07:47Z,MLB27108448,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Google Nest Zirconium Snow White,[],COMPLETE,MEDIUM,PRODUCT,Termostato Google Nest Zirconium Snow White,
MLB27090138,2023-09-17T15:24:26Z,MLB27090138,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Lançamento do termostato Wifi Peisa Zentraly,[],COMPLETE,MEDIUM,PRODUCT,Lançamento do termostato Wifi Peisa Zentraly,
MLB28688113,2023-12-06T05:01:35Z,,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato inteligente Honeywell Home RCHT8610wf T5,[],COMPLETE,MEDIUM,PRODUCT,Termostato inteligente Honeywell Home RCHT8610wf T5,
MLB27857072,2023-10-24T07:09:50Z,MLB27857072,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato inteligente Wifi programável Google Nest,[],COMPLETE,MEDIUM,PRODUCT,Termostato inteligente Wifi programável Google Nest,
MLB38423832,2024-07-18T13:39:06Z,MLB38423832,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Caixa de termostato médio TG511a1000 (154x129mm),[],COMPLETE,MEDIUM,PRODUCT,Caixa de termostato médio TG511a1000 (154x129mm),
MLB27108443,2023-09-17T21:07:47Z,MLB27108443,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Google Nest E Pro Edition,[],COMPLETE,MEDIUM,PRODUCT,Termostato Google Nest E Pro Edition,
MLB53547771,2025-08-07T11:11:50Z,MLB53547771,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Sem Fio Wi-fi Zentraly,[],PRIMITIVE,MEDIUM,PRODUCT,Termostato Sem Fio Wi-fi Zentraly,
MLB48418106,2025-04-15T03:27:21Z,MLB48418106,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,"Termostato Inteligente Levoit Para Casa, Dígito Programável",[],COMPLETE,MEDIUM,PRODUCT,"Termostato Inteligente Levoit Para Casa, Dígito Programável",
MLB27352689,2023-09-29T19:14:00Z,,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato inteligente Ecobee3 Lite Wifi com sensor,[],COMPLETE,MEDIUM,PRODUCT,Termostato inteligente Ecobee3 Lite Wifi com sensor,
MLB29262471,2023-12-23T14:24:33Z,MLB29262471,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,"Termostato Google Nest de 3ª geração, aço polido",[],COMPLETE,MEDIUM,PRODUCT,"Termostato Google Nest de 3ª geração, aço polido",
MLB27222208,2023-09-23T03:49:16Z,MLB27222208,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Inteligente Nest Learning 3ra Gen Mirror Preto,[],COMPLETE,MEDIUM,PRODUCT,Termostato Inteligente Nest Learning 3ra Gen Mirror Preto,
MLB53757234,2025-08-11T03:13:08Z,MLB53757234,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato Wi-Fi inteligente Honeywell Focuspro TH2320wf4010 S200,[],COMPLETE,MEDIUM,PRODUCT,Termostato Wi-Fi inteligente Honeywell Focuspro TH2320wf4010 S200,
MLB32645827,2024-02-10T19:05:40Z,MLB32645827,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato controlador de umidade do umidificador WiFi Th021,[],COMPLETE,MEDIUM,PRODUCT,Termostato controlador de umidade do umidificador WiFi Th021,
MLB49363451,2025-05-10T14:42:36Z,MLB49363451,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Th16 Tuya Smart Termostato Wifi + Sensor Temperatura Ds18b20,[],COMPLETE,MEDIUM,PRODUCT,Th16 Tuya Smart Termostato Wifi + Sensor Temperatura Ds18b20,
MLB56483970,2025-09-17T03:21:31Z,MLB56483970,MLB-DIGITAL_TEMPERATURE_CONTROLLERS,Termostato de ambiente programável Wifi Robertshaw 2c/4h,[],COMPLETE,MEDIUM,PRODUCT,Termostato de ambiente programável Wifi Robertshaw 2c/4h,
MLB37079958,2024-05-24T03:32:47Z,MLB37079958,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Capstone,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Capstone,
MLB32309751,2024-02-06T15:41:47Z,MLB32309751,MLB-ELECTRICAL_OUTLETS,Modulo Tomada Inteligente Tomada Wifi Tomada Alexa Jwcom,[],COMPLETE,MEDIUM,PRODUCT,Modulo Tomada Inteligente Tomada Wifi Tomada Alexa Jwcom,
MLB30942930,2024-01-29T22:44:56Z,MLB30942930,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Smart,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Smart,
MLB41156271,2024-09-24T23:07:50Z,MLB41156271,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi,
MLB53348803,2025-08-03T03:09:15Z,MLB53348803,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Interruptor Wifi Google Alexa Inteligente,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Interruptor Wifi Google Alexa Inteligente,
MLB51916135,2025-07-01T20:37:05Z,MLB51916135,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 20a Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente 20a Cor Branco,
MLB43438722,2024-11-20T20:37:47Z,MLB43438722,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Smart Plug,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Smart Plug,
MLB37231735,2024-05-28T05:12:10Z,MLB37231735,MLB-ELECTRICAL_OUTLETS,Interruptor Wifi Tomada Inteligente Automação,[],PRIMITIVE,MEDIUM,PRODUCT,Interruptor Wifi Tomada Inteligente Automação,
MLB39899873,2024-08-27T04:01:36Z,MLB39899873,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Sistemas Automação,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Sistemas Automação,
MLB25389787,2023-07-27T18:10:14Z,MLB25389787,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wi-fi 10a,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wi-fi 10a,
MLB35792356,2024-04-13T16:53:31Z,MLB35792356,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Conectada Controle Seus Aparelhos,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Conectada Controle Seus Aparelhos,
MLB41177972,2024-09-25T18:08:51Z,MLB41177972,MLB-ELECTRICAL_OUTLETS,Interruptor / Tomada Inteligente Via Wi-fi,[],COMPLETE,MEDIUM,PRODUCT,Interruptor / Tomada Inteligente Via Wi-fi,
MLB22775619,2023-04-21T20:41:32Z,MLB22775619,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Automação Alexa Google,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Automação Alexa Google,
MLB23206980,2023-05-11T11:36:56Z,MLB23206980,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 10a Ekaza Alexa Google,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente 10a Ekaza Alexa Google,
MLB35434187,2024-04-07T12:12:41Z,MLB35434187,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Conectada Controle Seus Aparelhos,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Conectada Controle Seus Aparelhos,
MLB36257977,2024-04-29T03:30:42Z,MLB36257977,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Plug Automação Residencial,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Plug Automação Residencial,
MLB22802101,2023-04-23T11:16:00Z,MLB22802101,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Smart 10a Gaya,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Smart 10a Gaya,
MLB30483204,2024-01-27T15:13:34Z,MLB30483204,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wi-Fi Teds Electronics,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Wi-Fi Teds Electronics,
MLB39117794,2024-08-07T01:07:51Z,MLB39117794,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Zigbee Alexa Google Home,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Zigbee Alexa Google Home,
MLB35675293,2024-04-11T02:34:29Z,MLB35675293,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Plug Automação Residencial,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Plug Automação Residencial,
MLB51294025,2025-06-15T22:12:21Z,MLB51294025,MLB-ELECTRICAL_OUTLETS,Tomada Elétrica Luatek Tomada Inteligente (luatek) Con 1 Tomas - Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Elétrica Luatek Tomada Inteligente (luatek) Con 1 Tomas - Branco,
MLB39899797,2024-08-27T04:01:03Z,MLB39899797,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB45439378,2025-01-11T10:53:42Z,MLB45439378,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Automação Alexa Google,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Automação Alexa Google,
MLB35781221,2024-04-13T14:11:01Z,MLB35781221,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Suporte A Múltiplos Usuários E,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Suporte A Múltiplos Usuários E,
MLB43289017,2024-11-15T17:29:48Z,MLB43289017,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB40602817,2024-09-11T22:10:53Z,MLB40602817,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB43970026,2024-11-27T22:35:36Z,MLB43970026,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB43956120,2024-11-27T18:17:56Z,MLB43956120,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Economia De Energia Com Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Economia De Energia Com Alexa,
MLB44591328,2024-12-07T02:55:05Z,MLB44591328,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Automação E Segurança Doméstica Avançada,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Automação E Segurança Doméstica Avançada,
MLB39707800,2024-08-25T05:36:17Z,MLB39707800,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Economia De Energia Com Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Economia De Energia Com Alexa,
MLB43349165,2024-11-17T18:18:32Z,MLB43349165,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB39154577,2024-08-07T22:13:47Z,MLB39154577,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Bivolt Google E Alexa,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Bivolt Google E Alexa,
MLB39970161,2024-08-28T23:01:52Z,MLB39970161,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Economia De Energia Com Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Economia De Energia Com Alexa,
MLB39484104,2024-08-24T03:58:52Z,MLB39484104,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB35936163,2024-04-18T12:46:07Z,MLB35936163,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Ideal Gerenciamento De Casa Remotamente,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Ideal Gerenciamento De Casa Remotamente,
MLB42885512,2024-11-08T23:52:00Z,MLB42885512,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB23206976,2023-05-11T11:36:56Z,MLB23206976,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente - Plug Padrão Americano Wifi Outlet,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente - Plug Padrão Americano Wifi Outlet,
MLB41562018,2024-10-05T05:20:57Z,MLB41562018,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB40274435,2024-09-04T03:17:01Z,MLB40274435,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB39898295,2024-08-27T03:36:07Z,MLB39898295,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB40053974,2024-08-31T05:20:05Z,MLB40053974,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Economia De Energia Com Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Economia De Energia Com Alexa,
MLB40486157,2024-09-09T12:55:38Z,MLB40486157,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB39914799,2024-08-27T05:37:57Z,MLB39914799,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB35795312,2024-04-13T19:22:33Z,MLB35795312,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Automação E Segurança Doméstica Avançada,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Automação E Segurança Doméstica Avançada,
MLB35681195,2024-04-11T03:11:29Z,MLB35681195,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Automação E Segurança Doméstica Avançada,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Automação E Segurança Doméstica Avançada,
MLB44164357,2024-11-29T21:07:10Z,MLB44164357,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB43293735,2024-11-15T18:26:48Z,MLB43293735,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB42363143,2024-10-26T17:58:26Z,MLB42363143,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Suporte A Múltiplos Usuários E,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Suporte A Múltiplos Usuários E,
MLB36706505,2024-05-08T16:37:10Z,MLB36706505,MLB-ELECTRICAL_OUTLETS,Sonoff S20 Us Tomada Inteligente Wi-fi,[],PRIMITIVE,MEDIUM,PRODUCT,Sonoff S20 Us Tomada Inteligente Wi-fi,
MLB39484073,2024-08-24T03:58:47Z,MLB39484073,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB39967816,2024-08-28T21:58:51Z,MLB39967816,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB39977911,2024-08-29T08:56:06Z,MLB39977911,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Economia De Energia Com Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Economia De Energia Com Alexa,
MLB35939583,2024-04-18T13:23:23Z,MLB35939583,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Suporte A Múltiplos Usuários E,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Suporte A Múltiplos Usuários E,
MLB42949971,2024-11-11T01:06:02Z,MLB42949971,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sistemas De Voz Alexa Google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Sistemas De Voz Alexa Google,
MLB41413438,2024-10-03T05:53:59Z,MLB41413438,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa,
MLB23050459,2023-05-05T12:40:44Z,MLB23050459,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Tuya Smart Alexa Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Tuya Smart Alexa Cor Branco,
MLB44592394,2024-12-07T03:03:22Z,MLB44592394,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 16a Com Medição Alexa/google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente 16a Com Medição Alexa/google,
MLB33851627,2024-02-19T22:32:02Z,MLB33851627,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Vetti Smart Plug Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Vetti Smart Plug Cor Branco,
MLB35766321,2024-04-13T06:51:39Z,MLB35766321,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Ideal Gerenciamento De Casa Remotamente,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Ideal Gerenciamento De Casa Remotamente,
MLB39686071,2024-08-25T04:28:05Z,MLB39686071,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 16a Com Medição Alexa/google,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente 16a Com Medição Alexa/google,
MLB44914235,2024-12-19T02:13:17Z,MLB44914235,MLB-ELECTRICAL_OUTLETS,Kit 5 Tomada Inteligente Wifi Bivolt Google Alexa,[],COMPLETE,MEDIUM,PRODUCT,Kit 5 Tomada Inteligente Wifi Bivolt Google Alexa,
MLB39484456,2024-08-24T04:09:15Z,MLB39484456,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Alexa C/ Interruptor Simples,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Alexa C/ Interruptor Simples,
MLB46840442,2025-03-06T19:19:18Z,MLB46840442,MLB-ELECTRICAL_OUTLETS,Kit 3 Tomada Inteligente Wifi Bivolt Google Alexa,[],COMPLETE,MEDIUM,PRODUCT,Kit 3 Tomada Inteligente Wifi Bivolt Google Alexa,
MLB25133898,2023-07-25T21:02:41Z,MLB25133898,MLB-ELECTRICAL_OUTLETS,Avatto Smart Wi-fi Plug Tomada Inteligente Alexa,[],COMPLETE,MEDIUM,PRODUCT,Avatto Smart Wi-fi Plug Tomada Inteligente Alexa,
MLB35683185,2024-04-11T03:25:43Z,MLB35683185,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Com Monitoramento De Consumo Via App,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Com Monitoramento De Consumo Via App,
MLB27271165,2023-09-25T04:31:32Z,MLB27271165,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Google Home Alexa Primebras,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Google Home Alexa Primebras,
MLB22889809,2023-04-27T21:12:51Z,MLB22889809,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 10a S/ Medição Ekaza Alexa/google,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente 10a S/ Medição Ekaza Alexa/google,
MLB22969726,2023-04-30T13:02:15Z,MLB22969726,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Alexa Google Assistente Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Alexa Google Assistente Cor Branco,
MLB59128214,2025-10-07T05:21:30Z,MLB59128214,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi 4x2 Lumenx Cor Preto 20a,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi 4x2 Lumenx Cor Preto 20a,
MLB59142103,2025-10-07T14:11:47Z,MLB59142103,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi 4x2 Lumenx Cor Branco 10a,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi 4x2 Lumenx Cor Branco 10a,
MLB26871392,2023-09-08T06:03:58Z,MLB26871392,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Duas Entradas Usb Wi-fi Smart,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Duas Entradas Usb Wi-fi Smart,
MLB39993358,2024-08-29T20:46:36Z,MLB39993358,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 16a Smart Controle Via App Casa,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente 16a Smart Controle Via App Casa,
MLB25420291,2023-07-31T16:59:05Z,MLB25420291,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi App 10a Liga Desliga,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi App 10a Liga Desliga,
MLB35438365,2024-04-07T15:31:04Z,MLB35438365,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Com Monitoramento De Consumo Via App,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Com Monitoramento De Consumo Via App,
MLB23584161,2023-06-01T00:36:53Z,MLB23584161,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi Alexa Google Home Tuya Automatico,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi Alexa Google Home Tuya Automatico,
MLB59133353,2025-10-07T09:04:26Z,MLB59133353,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Wifi 4x2 Lumenx Cor Branco 20a,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Wifi 4x2 Lumenx Cor Branco 20a,
MLB41543740,2024-10-04T21:55:11Z,MLB41543740,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Intelbras Ets 2002 2 Teclas Branco,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Intelbras Ets 2002 2 Teclas Branco,
MLB29377673,2023-12-29T10:30:06Z,MLB29377673,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Sem Fio Wifi Home Assistente Virtual,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Sem Fio Wifi Home Assistente Virtual,
MLB35791795,2024-04-13T16:50:44Z,MLB35791795,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 16a Smart Controle Via App Casa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente 16a Smart Controle Via App Casa,
MLB35807211,2024-04-15T17:53:17Z,MLB35807211,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Com Função Timer Wifi Casa Programável,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Com Função Timer Wifi Casa Programável,
MLB35732391,2024-04-12T03:13:56Z,MLB35732391,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Com Função Timer Wifi Casa Programável,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente Com Função Timer Wifi Casa Programável,
MLB36031994,2024-04-22T02:30:23Z,MLB36031994,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente 16a Smart Controle Via App Casa,[],PRIMITIVE,MEDIUM,PRODUCT,Tomada Inteligente 16a Smart Controle Via App Casa,
MLB26871336,2023-09-08T06:03:42Z,MLB26871336,MLB-ELECTRICAL_OUTLETS,Tomada Inteligente Smart Wifi Controle Automação Ekaza 16a,[],COMPLETE,MEDIUM,PRODUCT,Tomada Inteligente Smart Wifi Controle Automação Ekaza 16a,
